date,portfolio_value,spx_price,spx_only_value
2012-06-27,102.00873657541023,1331.849976,100.69176875625361
2012-06-28,101.7831274094969,1329.040039,100.4793292685319
2012-06-29,104.2740582968364,1362.160034,102.98329813728103
2012-07-02,104.48898945111874,1365.51001,103.23656615906232
2012-07-03,105.11984696124325,1374.02002,103.87994790210738
2012-07-05,104.60828522228556,1367.579956,103.39306015442651
2012-07-06,103.62086250378489,1354.680054,102.41778968660442
2012-07-09,103.41728448861684,1352.459961,102.24994413717945
2012-07-10,102.5747355723536,1341.469971,101.4190686244306
2012-07-11,102.56166533209176,1341.449951,101.417555053648
2012-07-12,102.04444504673896,1334.76001,100.91177587107963
2012-07-13,103.69789644644234,1356.780029,102.57655396253962
2012-07-16,103.42719717523592,1353.640015,102.33915968444758
2012-07-17,104.17461644284465,1363.670044,103.09745932696417
2012-07-18,104.85258648637422,1372.780029,103.78620094165257
2012-07-19,105.12392014647695,1376.51001,104.06819845720247
2012-07-20,104.06626407775998,1362.660034,103.02109960537831
2012-07-23,103.11740094392272,1350.52002,102.10327890153523
2012-07-24,102.18415082107781,1338.310059,101.18016999911417
2012-07-25,102.14235445312727,1337.890015,101.14841343938328
2012-07-26,103.80550839899011,1360.02002,102.82150679538356
2012-07-27,105.75756087265898,1385.969971,104.7833992850885
2012-07-30,105.67797922912521,1385.300049,104.73275121486716
2012-07-31,105.21641360343673,1379.319946,104.2806378693213
2012-08-01,104.90464410131734,1375.319946,103.97822612454304
2012-08-02,104.11516170258032,1365.0,103.19800790557375
2012-08-03,106.07090972027747,1390.98999,105.16292746124098
2012-08-06,106.28889449644286,1394.22998,105.40788021848199
2012-08-07,106.81837695695675,1401.349976,105.94617282177549
2012-08-08,106.87542909207953,1402.219971,106.0119469982501
2012-08-09,106.91064987116312,1402.800049,106.05580259827197
2012-08-10,107.13419832999296,1405.869995,106.28789952983071
2012-08-13,106.97600048559754,1404.109985,106.15483760609892
2012-08-14,106.95418554489014,1403.930054,106.14123429418649
2012-08-15,107.06701884022098,1405.530029,106.26219710202437
2012-08-16,107.81348648960493,1415.51001,107.0167129687903
2012-08-17,108.00586834978286,1418.160034,107.21706256417636
2012-08-20,107.98016974857356,1418.130005,107.21479228360535
2012-08-21,107.59752835891335,1413.170044,106.83980466859487
2012-08-22,107.6141399790339,1413.48999,106.86399352561857
2012-08-23,106.74400644201997,1402.079956,106.00136145313881
2012-08-24,107.42079026923581,1411.130005,106.68557173024344
2012-08-27,107.34678267884705,1410.439941,106.6334008656813
2012-08-28,107.25346967857067,1409.300049,106.54722168353659
2012-08-29,107.33637023211865,1410.48999,106.6371847170349
2012-08-30,106.49698929343631,1399.47998,105.80479563350342
2012-08-31,107.0268463893479,1406.579956,106.34157466601432
2012-09-04,106.87585399981126,1404.939941,106.21758471661123
2012-09-05,106.75586690268743,1403.439941,106.10418031231939
2012-09-06,108.91764632940227,1432.119995,108.27247660493788
2012-09-07,109.34969536662992,1437.920044,108.71097733941019
2012-09-10,108.6623881934852,1429.079956,108.04264073039191
2012-09-11,108.9948996601083,1433.560059,108.38134967164596
2012-09-12,109.21557296880736,1436.560059,108.60815848022965
2012-09-13,110.98087040235755,1459.98999,110.37953005866558
2012-09-14,111.41184423821325,1465.77002,110.81651729795823
2012-09-17,111.0478950123577,1461.189941,110.47024987755518
2012-09-18,110.90074144834054,1459.319946,110.32887276488603
2012-09-19,111.02582362822501,1461.050049,110.45967363160504
2012-09-20,112.06533171792022,1460.26001,110.39994436349683
2012-09-21,112.0403625798357,1460.150024,110.39162909895654
2012-09-24,111.7449272942994,1456.890015,110.14516284653585
2012-09-25,110.57220102150112,1441.589966,108.98843421821522
2012-09-26,109.93112555908056,1433.319946,108.3631964238275
2012-09-27,110.96104077232779,1447.150024,109.40879092842728
2012-09-28,110.45561275940676,1440.670044,108.91888541394525
2012-10-01,110.6987695542239,1444.48999,109.2076845476499
2012-10-02,110.77911915979266,1445.75,109.3029450032844
2012-10-03,111.1605160478577,1450.98999,109.69910363291456
2012-10-04,111.93293105999348,1461.400024,110.48613276919974
2012-10-05,111.88293196516217,1460.930054,110.45060165727638
2012-10-08,111.45859179036127,1455.880005,110.06880312494998
2012-10-09,110.35600973243209,1441.47998,108.98011895367492
2012-10-10,109.667878606421,1432.560059,108.30574673545141
2012-10-11,109.67541907877269,1432.839966,108.32690852651284
2012-10-12,109.34062149442322,1428.589966,108.00559604768594
2012-10-15,110.1734307358294,1440.130005,108.87805687988568
2012-10-16,111.27864737210203,1454.920044,109.99622725471771
2012-10-17,111.71868400270424,1460.910034,110.44908808649376
2012-10-18,111.4360804203279,1457.339966,110.17918046327952
2012-10-19,109.59769862158538,1433.189941,108.35336766410752
2012-10-22,109.60837097563461,1433.819946,108.40099789192476
2012-10-23,108.03056338472267,1413.109985,106.83526403184996
2012-10-24,107.6889827234297,1408.75,106.50563636408572
2012-10-25,107.99619145809217,1412.969971,106.82467856234162
2012-10-26,107.9066030367662,1411.939941,106.74680526997314
2012-10-31,107.86640108312541,1412.160034,106.763444947009
2012-11-01,109.02191968624663,1427.589966,107.92999311149138
2012-11-02,107.9986759708099,1414.199951,106.9176686618022
2012-11-05,108.19791841805365,1417.26001,107.14901810713077
2012-11-06,109.02889047280453,1428.390015,107.99047916499089
2012-11-07,106.45859199861977,1394.530029,105.43056480388422
2012-11-08,105.16154831618519,1377.51001,104.14380139339703
2012-11-09,105.32827914715276,1379.849976,104.32070969359248
2012-11-12,105.31196586228322,1380.030029,104.33432222906312
2012-11-13,104.8863732768809,1374.530029,103.91850607999305
2012-11-14,103.4372117512531,1355.48999,102.4790232263341
2012-11-15,103.26432495332384,1353.329956,102.31571831365405
2012-11-16,103.75004182354537,1359.880005,102.81092125027227
2012-11-19,105.76418506604301,1386.890015,104.85295731291669
2012-11-20,105.82463081633992,1387.810059,104.92251534074487
2012-11-21,106.05904884804238,1391.030029,105.16595452720327
2012-11-23,107.41120109688842,1409.150024,106.53587935303402
2012-11-26,107.16897990230183,1406.290039,106.3196560895616
2012-11-27,106.60479767405664,1398.939941,105.76396709944387
2012-11-28,107.4272741802205,1409.930054,106.59485191135386
2012-11-29,107.87407184632069,1415.949951,107.04997380014267
2012-11-30,107.88322732828607,1416.180054,107.06737026256985
2012-12-03,107.35093679527671,1409.459961,106.55931150026933
2012-12-04,107.16082411915615,1407.050049,106.37711507709884
2012-12-05,107.3215800643907,1409.280029,106.54570811275399
2012-12-06,107.66612437448264,1413.939941,106.89801114236226
2012-12-07,107.97068374665965,1418.069946,107.21025164686047
2012-12-10,107.98439534933931,1418.550049,107.24654884333627
2012-12-11,108.67936188648301,1427.839966,107.94889384554003
2012-12-12,108.7204441436792,1428.47998,107.99728078314565
2012-12-13,108.03051580375185,1419.449951,107.31458407682364
2012-12-14,107.57956762903518,1413.579956,106.87079521937626
2012-12-17,108.82713584152579,1430.359985,108.13941468120612
2012-12-18,110.06241895415774,1446.790039,109.38157500544128
2012-12-19,109.22549178731303,1435.810059,108.55145627808373
2012-12-20,110.7855808709601,1443.689941,109.1471984941504
2012-12-21,109.74553956616137,1430.150024,108.12354101311976
2012-12-24,109.43351109584783,1426.660034,107.85968752183011
2012-12-26,108.88581805548701,1419.829956,107.34331357059223
2012-12-27,108.73960144308018,1418.099976,107.21252200303437
2012-12-28,107.53963853554,1402.430054,106.02782988989465
2012-12-31,109.29105352780664,1426.189941,107.8241471107456
2013-01-02,112.00096425553843,1462.420044,110.56324927617692
2013-01-03,111.75599444580757,1459.369995,110.33265661623963
2013-01-04,112.27854010002275,1466.469971,110.86943564875054
2013-01-07,111.89043016747364,1461.890015,110.52317752750864
2013-01-08,111.51840040393823,1457.150024,110.16482029037287
2013-01-09,111.79744766346377,1461.02002,110.45740335103406
2013-01-10,112.6232379220257,1472.119995,111.29659405272028
2013-01-11,112.60468336035755,1472.050049,111.2913059297452
2013-01-14,112.46209909271909,1470.680054,111.18773028517333
2013-01-15,112.57484962566818,1472.339966,111.31322450619791
2013-01-16,112.58416117448442,1472.630005,111.33515230620885
2013-01-17,113.19992664699058,1480.939941,111.96340786739773
2013-01-18,113.5686032061297,1485.97998,112.34444961433283
2013-01-22,114.01783996303224,1492.560059,112.84192290712498
2013-01-23,114.1761873989109,1494.810059,113.01202951356272
2013-01-24,114.1652933062876,1494.819946,113.0127769997929
2013-01-25,114.76917717789043,1502.959961,113.62818603446065
2013-01-28,114.5251194683916,1500.180054,113.41801690291284
2013-01-29,115.09316028092874,1507.839966,113.99712874110479
2013-01-30,114.63765432269183,1501.959961,113.5525830982661
2013-01-31,114.33573412056897,1498.109985,113.26151360838752
2013-02-01,115.46357659511047,1513.170044,114.4000982880508
2013-02-04,114.11195668491177,1495.709961,113.0800647470501
2013-02-05,115.27953740847342,1511.290039,114.25796438999036
2013-02-06,115.33206878880085,1512.119995,114.32071150050265
2013-02-07,115.11556071216546,1509.390015,114.11431699675023
2013-02-08,115.75120029862735,1517.930054,114.75996902036627
2013-02-11,115.65220171060355,1517.01001,114.69041099253809
2013-02-12,115.82554623554292,1519.430054,114.87337342465811
2013-02-13,115.88405974092142,1520.329956,114.94140865814548
2013-02-14,115.95402001764181,1521.380005,115.02079544569364
2013-02-15,115.82448167387284,1519.790039,114.90058934764411
2013-02-19,116.63104195937063,1530.939941,115.74355467712572
2013-02-20,115.18646808424283,1511.949951,114.30785567482037
2013-02-21,114.45719300928752,1502.420044,113.5873667239593
2013-02-22,115.44493630447887,1515.599976,114.58380828200391
2013-02-25,113.32137846168433,1487.849976,112.4858268026049
2013-02-26,114.00025098899931,1496.939941,113.1730548465107
2013-02-27,115.43221866662468,1515.98999,114.61329448556093
2013-02-28,115.32499441698708,1514.680054,114.51425947773394
2013-03-01,115.58300161589698,1518.199951,114.78037402603638
2013-03-04,116.08838332721245,1525.199951,115.30959457939831
2013-03-05,117.1836489318713,1539.790039,116.4126480715353
2013-03-06,117.30218992968383,1541.459961,116.53889907795121
2013-03-07,117.50624894705514,1544.26001,116.75059100383984
2013-03-08,118.02186801261851,1551.180054,117.27376664883538
2013-03-11,118.3806811773897,1556.219971,117.65479917221226
2013-03-12,118.0906680563967,1552.47998,117.37204487127104
2013-03-13,118.23771483849978,1554.52002,117.52627788522538
2013-03-14,119.95834215794005,1563.22998,118.18477643536256
2013-03-15,119.7493288796569,1560.699951,117.99349881430517
2013-03-18,119.04699560968606,1552.099976,117.34331545310535
2013-03-19,118.74569101199936,1548.339966,117.05904765698445
2013-03-20,119.5128266487721,1558.709961,117.84304972730735
2013-03-21,118.52010162634409,1545.800049,116.86702247409397
2013-03-22,119.34200482671942,1556.890015,117.7054564659918
2013-03-25,118.90025684102845,1551.689941,117.31231560316282
2013-03-26,119.79766687051203,1563.77002,118.22560504502503
2013-03-27,119.71238822442896,1562.849976,118.15604701719687
2013-03-28,120.1761447817274,1569.189941,118.63536698656762
2013-04-01,119.5847071639113,1562.170044,118.10464216158422
2013-04-02,120.18077491181091,1570.25,118.71551055950708
2013-04-03,118.91413318433273,1553.689941,117.46352147555194
2013-04-04,119.3751724844232,1559.97998,117.93906689273024
2013-04-05,118.85427546054659,1553.280029,117.43253092477055
2013-04-08,119.55219469639054,1563.069946,118.1726773950716
2013-04-09,119.95724273840975,1568.609985,118.59152061010396
2013-04-10,121.38911327915199,1587.72998,120.03704837212925
2013-04-11,121.8019943242631,1593.369995,120.4634500663106
2013-04-12,121.44688217362838,1588.849976,120.12172335825542
2013-04-15,118.64877317033994,1552.359985,117.36297289694238
2013-04-16,120.31505343197263,1574.569946,119.04211116130902
2013-04-17,118.59672660730463,1552.01001,117.33651375934767
2013-04-18,117.79785205232824,1541.609985,116.55024133285086
2013-04-19,118.8166011288713,1555.25,117.58146651658869
2013-04-22,119.32803768316245,1562.5,118.12958780399924
2013-04-23,120.5468711781034,1578.780029,119.36040579773181
2013-04-24,120.53576330969098,1578.790039,119.36116258312313
2013-04-25,121.00560762796997,1585.160034,119.84275290866779
2013-04-26,120.77321518055963,1582.23999,119.6219890084505
2013-04-29,121.59862761853928,1593.609985,120.48159401496794
2013-04-30,121.88684196131953,1597.569946,120.78097869378391
2013-05-01,120.75156804544577,1582.699951,119.65676341058547
2013-05-02,121.86634885307818,1597.589966,120.7824922645665
2013-05-03,123.12791360037653,1614.420044,122.05489557774996
2013-05-06,123.32889760903656,1617.5,122.2877492947
2013-05-07,123.95808401758462,1625.959961,122.92734718639147
2013-05-08,124.45658289780337,1632.689941,123.43615343492213
2013-05-09,123.99125671438573,1626.670044,122.98103154613331
2013-05-10,124.51263607307789,1633.699951,123.51251315650802
2013-05-13,124.48822884446906,1633.77002,123.51781057864422
2013-05-14,125.73126123199611,1650.339966,124.77054714882951
2013-05-15,126.35974763563154,1658.780029,125.40864069329658
2013-05-16,125.72197178146108,1650.469971,124.78037590854949
2013-05-17,126.99780573803949,1667.469971,126.065625823857
2013-05-20,126.88091273869844,1666.290039,125.97641950014709
2013-05-21,127.08884785517661,1669.160034,126.19339954901079
2013-05-22,126.0358124382978,1655.349976,125.14931861519362
2013-05-23,125.66103185938492,1650.51001,124.78340297451179
2013-05-24,125.58345432809932,1649.599976,124.71460173207491
2013-05-28,126.34003105673285,1660.060059,125.5054147197137
2013-05-29,125.44712494526905,1648.359985,124.62085477162009
2013-05-30,125.89626371205354,1654.410034,125.07825624014104
2013-05-31,124.09855881107998,1630.73999,123.28873141388664
2013-06-03,124.80634663247783,1640.420044,124.02057191880851
2013-06-04,124.11503539362779,1631.380005,123.33711842709518
2013-06-05,122.40770365476459,1608.900024,121.63756585789727
2013-06-06,123.43274103131637,1622.560059,122.67030461241772
2013-06-07,124.99916571613954,1643.380005,124.2443536614299
2013-06-10,124.93365745223025,1642.810059,124.20126407035754
2013-06-11,123.66527246012774,1626.130005,122.94020301207374
2013-06-12,122.62906693808328,1612.52002,121.91124818450983
2013-06-13,124.42426010332308,1636.359985,123.71361953728537
2013-06-14,123.68909704409442,1626.72998,122.98556288371707
2013-06-17,124.59887798112531,1639.040039,123.91623948884533
2013-06-18,125.55750260346576,1651.810059,124.88169049610858
2013-06-19,123.82094892424598,1628.930054,123.15189493796237
2013-06-20,121.92913700812792,1588.189941,120.07182277426425
2013-06-21,122.23112885838601,1592.430054,120.39238776686096
2013-06-24,120.71434897016547,1573.089966,118.93022032779979
2013-06-25,121.8260203134735,1588.030029,120.0597329575315
2013-06-26,122.95978872170146,1603.26001,121.21116423931883
2013-06-27,123.69379120207833,1613.199951,121.96265296451953
2013-06-28,123.1533133982654,1606.280029,121.43948654308221
2013-07-01,123.75863937200872,1614.959961,122.09571488825132
2013-07-02,123.67547916530523,1614.079956,122.02918392638541
2013-07-03,123.75957401508383,1615.410034,122.12974172855323
2013-07-05,124.97307530461242,1631.890015,123.37567668058375
2013-07-08,125.57354404870898,1640.459961,124.02358976121259
2013-07-09,126.45469419505744,1652.319946,124.92023945043601
2013-07-10,126.46203423301347,1652.619995,124.94292403583826
2013-07-11,128.14035079187326,1675.02002,126.6364316966698
2013-07-12,128.51617280841512,1680.189941,127.02729290416373
2013-07-15,128.6465988295616,1682.5,127.20194014734638
2013-07-16,128.16039067691477,1676.26001,126.73017858152168
2013-07-17,128.49764402373603,1680.910034,127.08173404929686
2013-07-18,129.12308281568306,1689.369995,127.72133194098834
2013-07-19,129.3147031009002,1692.089966,127.92696973495237
2013-07-22,129.53356489569245,1695.530029,128.18704859844667
2013-07-23,129.28270545462797,1692.390015,127.94965432035461
2013-07-24,128.78173041021304,1685.939941,127.46200978728244
2013-07-25,129.09438631955555,1690.25,127.78786290285422
2013-07-26,129.18716701053137,1691.650024,127.89370882799706
2013-07-29,128.67093431130263,1685.329956,127.4158931302478
2013-07-30,128.70601412730932,1685.959961,127.46352335806506
2013-07-31,128.67620198074795,1685.72998,127.44613611919608
2013-08-01,130.26214852732943,1706.869995,129.04438332439312
2013-08-02,130.46166280118868,1709.670044,129.25607525028175
2013-08-05,130.23457802428186,1707.140015,129.06479762922436
2013-08-06,129.48423802165175,1697.369995,128.3261554305448
2013-08-07,128.98426517643827,1690.910034,127.83776341124246
2013-08-08,129.469507367026,1697.47998,128.33447061948215
2013-08-09,129.0000080447995,1691.420044,127.87632166473104
2013-08-12,128.81920219103137,1689.469971,127.7288904201373
2013-08-13,129.1628816070599,1694.160034,128.08347295387478
2013-08-14,128.48904833364594,1685.390015,127.4204337669927
2013-08-15,126.65859429717375,1661.319946,125.60066587618705
2013-08-16,126.23295564928515,1655.829956,125.1856065125083
2013-08-19,125.46321543305528,1646.060059,124.44697361298986
2013-08-20,125.92858920847472,1652.349976,124.92250980660995
2013-08-21,125.19652589281237,1642.800049,124.20050728496624
2013-08-22,126.2570966301905,1656.959961,125.27103820842282
2013-08-23,126.74168219719975,1663.5,125.76548435964976
2013-08-26,126.2046386064844,1656.780029,125.25743482090745
2013-08-27,124.20680564216781,1630.47998,123.26907389444668
2013-08-28,124.53612804238647,1634.959961,123.60777361214252
2013-08-29,124.76953619831225,1638.170044,123.85046531237074
2013-08-30,124.36720470222676,1632.969971,123.45732452514471
2013-09-03,124.84545546349472,1639.77002,123.97142819581157
2013-09-04,125.84298543297956,1653.079956,124.97769843797326
2013-09-05,125.9855384354186,1655.079956,125.12890431036237
2013-09-06,125.98378301148394,1655.170044,125.13571522767826
2013-09-09,127.20906083985146,1671.709961,126.38618151729257
2013-09-10,128.1292382955802,1683.98999,127.31458776624692
2013-09-11,128.50969201637096,1689.130005,127.703187992331
2013-09-12,128.0699371589741,1683.420044,127.27149817517456
2013-09-13,128.40745410498673,1687.98999,127.61699951102517
2013-09-16,129.1105199714801,1697.599976,128.34354266941378
2013-09-17,129.64416979211225,1704.76001,128.88486226306662
2013-09-18,131.20609442825025,1725.52002,130.45437997449505
2013-09-19,132.18204997126156,1722.339966,130.2139585548378
2013-09-20,131.22262970119866,1709.910034,129.27421919893908
2013-09-23,130.55463912478123,1701.839966,128.66409836284933
2013-09-24,130.20157463621098,1697.420044,128.3299392818984
2013-09-25,129.83130281489272,1692.77002,127.97838381412323
2013-09-26,130.25883276290338,1698.670044,128.4244429521416
2013-09-27,129.7173132198002,1691.75,127.90126730714606
2013-09-30,128.89222859550785,1681.550049,127.13012106250542
2013-10-01,129.89146330745078,1695.0,128.14697684977838
2013-10-02,129.78858674695948,1693.869995,128.06154515386385
2013-10-03,128.62139862002383,1678.660034,126.91162744285911
2013-10-04,129.49943710229593,1690.5,127.80676363690287
2013-10-07,128.36199240720782,1676.119995,126.7195930364104
2013-10-08,126.78285239582912,1655.449951,125.15687701873968
2013-10-09,126.8384209504574,1656.400024,125.22870532713885
2013-10-10,129.55612861312224,1692.560059,127.96251014603688
2013-10-11,130.34459950444443,1703.199951,128.7669172220299
2013-10-14,130.82242997875255,1710.140015,129.29160643780804
2013-10-15,129.89384160064208,1698.060059,128.37832629510694
2013-10-16,131.65384187737624,1721.540039,130.1534817248965
2013-10-17,132.51658723102622,1733.150024,131.0312306800713
2013-10-18,133.35982517685443,1744.5,131.88932219140906
2013-10-21,133.3282488079747,1744.660034,131.90142123170003
2013-10-22,134.07076667954885,1754.670044,132.65820737903692
2013-10-23,133.4298897969763,1746.380005,132.03145608946954
2013-10-24,133.8460817062751,1752.069946,132.46163233584335
2013-10-25,134.4143854158861,1759.77002,133.04378053915872
2013-10-28,134.55058530503499,1762.109985,133.2206887637512
2013-10-29,135.2812166612768,1771.949951,133.96461908540587
2013-10-30,134.61484948191418,1763.310059,133.31141788180196
2013-10-31,134.0899817758171,1756.540039,132.79958449170607
2013-11-01,134.46265096309781,1761.640015,133.18515765182786
2013-11-04,134.90025355143806,1767.930054,133.66070306900616
2013-11-05,134.51286120804502,1762.969971,133.28570623043743
2013-11-06,135.06912517490787,1770.48999,133.85424174707632
2013-11-07,133.2924063803483,1747.150024,132.08967178679512
2013-11-08,135.05402096902262,1770.609985,133.86331372140498
2013-11-11,135.11542979947833,1771.890015,133.9600877478221
2013-11-12,134.7863384523273,1767.689941,133.64254982118769
2013-11-13,135.85678304353326,1782.0,134.72443229870507
2013-11-14,136.49715646806746,1790.619995,135.37612923068747
2013-11-15,137.0575088538977,1798.180054,135.94769188889157
2013-11-18,136.52178476445286,1791.530029,135.44493047312437
2013-11-19,136.23430690456766,1787.869995,135.16822115615244
2013-11-20,135.7322269618189,1781.369995,134.6768020708878
2013-11-21,136.81640179255098,1795.849976,135.77153115052923
2013-11-22,137.47957781812414,1804.76001,136.44515588252258
2013-11-25,137.2764774896031,1802.47998,136.27277891991093
2013-11-26,137.28685480873744,1802.75,136.29319322474217
2013-11-27,137.61561783499045,1807.22998,136.63189286683507
2013-11-29,137.48869151135986,1805.810059,136.52454267007076
2013-12-02,137.08884226380664,1800.900024,136.15332960725272
2013-12-03,136.6447702541224,1795.150024,135.718612724134
2013-12-04,136.45860045422998,1792.810059,135.54170449954148
2013-12-05,135.86123838300136,1785.030029,134.95351138785972
2013-12-06,137.3687512501278,1805.089966,136.4701015249376
2013-12-09,137.5900402778433,1808.369995,136.7180813481409
2013-12-10,137.14660380542753,1802.619995,136.28336446502217
2013-12-11,135.595669699184,1782.219971,134.74106275218273
2013-12-12,135.0790740909717,1775.5,134.23301321344042
2013-12-13,135.0570008711228,1775.319946,134.21940060236685
2013-12-16,135.88039528071653,1786.540039,135.06767257754285
2013-12-17,135.4534248386524,1781.0,134.6488293625105
2013-12-18,137.6870077565301,1810.650024,136.89045823514965
2013-12-19,138.87637663955235,1809.599976,136.81107152320442
2013-12-20,139.51497892391737,1818.319946,137.4703268587329
2013-12-23,140.18533443245994,1827.98999,138.2014105782635
2013-12-24,140.56845551730578,1833.319946,138.6043709016513
2013-12-26,141.1871213729642,1842.02002,139.26212204116123
2013-12-27,141.12099786161733,1841.400024,139.21524852313237
2013-12-30,141.0394403345417,1841.069946,139.19029365715915
2013-12-31,141.5720972211407,1848.359985,139.74144201053198
2014-01-02,140.29729070956802,1831.97998,138.50306553765043
2014-01-03,140.2332318008142,1831.369995,138.45694888061578
2014-01-06,139.83270280537985,1826.77002,138.10917726419422
2014-01-07,140.65541503704551,1837.880005,138.9491247512717
2014-01-08,140.60886585502786,1837.48999,138.91963847211179
2014-01-09,140.6403605944072,1838.130005,138.96802548532037
2014-01-10,140.94419293675196,1842.369995,139.28858117875592
2014-01-13,139.1432962537706,1819.199951,137.53685782059878
2014-01-14,140.61510173630631,1838.880005,139.02472768746628
2014-01-15,141.31742588966628,1848.380005,139.7429555813146
2014-01-16,141.11343063148766,1845.890015,139.5547050262195
2014-01-17,140.5542534256082,1838.699951,139.0111150763927
2014-01-21,140.8790300012071,1843.800049,139.39669746007272
2014-01-22,140.94434094957404,1844.859985,139.47683173385104
2014-01-23,139.68977588935556,1828.459961,138.23694176578977
2014-01-24,136.7894893706026,1790.290039,135.35118358827248
2014-01-27,136.0867581296418,1781.560059,134.6911714673527
2014-01-28,136.89989392441416,1792.5,135.51826312874792
2014-01-29,135.50254017955316,1774.199951,134.1347256918436
2014-01-30,137.00016397317603,1794.189941,135.6460276303435
2014-01-31,136.10963043996415,1782.589966,134.76903546056002
2014-02-03,132.9927776299062,1741.890015,131.6919996619853
2014-02-04,133.98604009238863,1755.199951,132.698269904147
2014-02-05,133.70402077624152,1751.640015,132.42912828988227
2014-02-06,135.33866277957193,1773.430054,134.0765192180762
2014-02-07,137.1095120382868,1797.02002,135.85998991240606
2014-02-10,137.2855961791361,1799.839966,136.07318610991618
2014-02-11,138.77872910857744,1819.75,137.57844314004967
2014-02-12,138.7296815661862,1819.26001,137.5413984573437
2014-02-13,139.5169176881157,1829.829956,138.34051741036163
2014-02-14,140.17046322839414,1838.630005,139.00582695341762
2014-02-18,140.28560654437038,1840.76001,139.16686158552673
2014-02-19,139.36642707505595,1828.75,138.25886956580072
2014-02-20,140.1892540786745,1839.780029,139.09277214451186
2014-02-21,139.91140870208093,1836.25,138.82589158725992
2014-02-24,140.7380159793798,1847.609985,139.68473980838607
2014-02-25,140.53923266257482,1845.119995,139.49648925329097
2014-02-26,140.53183229444423,1845.160034,139.49951631925325
2014-02-27,141.2117643201633,1854.290039,140.18977150472426
2014-02-28,141.5916488897145,1859.449951,140.5798760024298
2014-03-03,140.524328131085,1845.72998,139.54260591032562
2014-03-04,142.64500573339873,1873.910034,141.67310073484686
2014-03-05,142.62772827986709,1873.810059,141.6655423313008
2014-03-06,142.86154560683985,1877.030029,141.9089815177592
2014-03-07,142.9283796875349,1878.040039,141.98534123934505
2014-03-10,142.83459632611064,1877.170044,141.91956706287047
2014-03-11,142.10419107366764,1867.630005,141.19831210305986
2014-03-12,142.1382218750339,1868.199951,141.2414016941322
2014-03-13,140.47657462205584,1846.339966,139.58872264296318
2014-03-14,140.0738077532058,1841.130005,139.19483429390405
2014-03-17,141.38586962859088,1858.829956,140.53300256000387
2014-03-18,142.39193568816518,1872.25,141.54759729026404
2014-03-19,141.51557210873136,1860.77002,140.67967709480922
2014-03-20,143.6521869232377,1872.01001,141.5294533416067
2014-03-21,143.21590022374264,1866.52002,141.11439397792793
2014-03-24,142.46700275345708,1857.439941,140.4279133446494
2014-03-25,143.0650479599991,1865.619995,141.04634944527945
2014-03-26,142.0574914667389,1852.560059,140.0589799371664
2014-03-27,141.77138250397954,1849.040039,139.79285608970284
2014-03-28,142.4002671058569,1857.619995,140.44152595572297
2014-03-31,143.45496356325555,1872.339966,141.55439898402173
2014-04-01,144.4324086990661,1885.52002,142.55084976562458
2014-04-02,144.8203372088701,1890.900024,142.95759386476306
2014-04-03,144.64067521892287,1888.77002,142.7965593082569
2014-04-04,142.83195244817057,1865.089966,141.0062776966112
2014-04-07,141.26189473068786,1845.040039,139.49044434492458
2014-04-08,141.76734664826756,1851.959961,140.01361076636192
2014-04-09,143.27850769037553,1872.180054,141.54230916728898
2014-04-10,140.30506349084965,1833.079956,138.58622695299397
2014-04-11,138.97313893100375,1815.689941,137.27149075852654
2014-04-14,140.050597413185,1830.609985,138.39948989307857
2014-04-15,140.96929428069598,1842.97998,139.33469783579056
2014-04-16,142.4143590455197,1862.310059,140.79610856506335
2014-04-17,142.5902017236056,1864.849976,140.98813374795384
2014-04-21,143.05932147243792,1871.890015,141.52038136727805
2014-04-22,143.62305313313644,1879.550049,142.0995024290282
2014-04-23,143.29330684102615,1875.390015,141.78499164395902
2014-04-24,143.52166287551393,1878.609985,142.02843083041742
2014-04-25,142.3568128440582,1863.400024,140.87851311941267
2014-04-28,142.76879383727777,1869.430054,141.33440109275395
2014-04-29,143.42730863287642,1878.329956,142.0072598157978
2014-04-30,143.83799626810438,1883.949951,142.4321479391965
2014-05-01,143.80353277914514,1883.680054,142.4117429335264
2014-05-02,143.59758047424023,1881.140015,142.21970852707773
2014-05-05,143.82278007139823,1884.660034,142.48583229893836
2014-05-06,142.52869209155284,1867.719971,141.20511379681756
2014-05-07,143.30853035325703,1878.209961,141.9981878414691
2014-05-08,143.10037467928638,1875.630005,141.80313559261634
2014-05-09,143.3028687665008,1878.47998,142.01860207069743
2014-05-12,144.63843343855305,1896.650024,143.39231074788177
2014-05-13,144.68644904158765,1897.449951,143.45278757782307
2014-05-14,143.99974013312354,1888.530029,142.77841528399665
2014-05-15,142.65086296575686,1870.849976,141.4417513651212
2014-05-16,143.1687491129008,1877.859985,141.9717286282715
2014-05-19,143.67904741432642,1885.079956,142.51757963511108
2014-05-20,142.74129676815085,1872.829956,141.5914436667277
2014-05-21,143.8789683863083,1888.030029,142.74061381589937
2014-05-22,144.20477098751743,1892.48999,143.07779996281258
2014-05-23,144.80135183278918,1900.530029,143.68565051833136
2014-05-27,145.61775054126002,1911.910034,144.54601231024012
2014-05-28,145.44599852684073,1909.780029,144.384977678131
2014-05-29,146.2103184143479,1920.030029,145.15990777412526
2014-05-30,146.46744242703068,1923.569946,145.4275358932103
